date,open,high,low,close,volume,vwap,label,adj_close,unadjusted_volume,change,change_percent,change_over_time
2021-12-23,116.51,117.92,116.4,116.41,7416600,116.91,"December 23, 21",108.11,7416600.0,-0.1,-0.08582954,-0.0008582954
2021-12-27,116.07,118.82,115.41,118.79,7745500,117.67,"December 27, 21",110.32,7745500.0,2.72,2.34,0.0234
2021-12-28,118.66,119.34,118.04,118.56,6516000,118.65,"December 28, 21",110.11,6516000.0,-0.1,-0.0842744,-0.000842744
2021-12-29,118.08,118.65,117.29,117.95,6957400,117.96,"December 29, 21",109.54,6957400.0,-0.13,-0.11009,-0.0011009
2021-12-30,118.13,118.69,117.34,117.43,6016000,117.82,"December 30, 21",109.06,6016000.0,-0.7,-0.59257,-0.0059257
2021-12-31,117.38,118.09,117.13,117.35,5706600,117.52,"December 31, 21",108.99,5706600.0,-0.03,-0.02555802,-0.0002555802
2022-01-03,117.42,119.69,117.29,119.26,10717700,118.75,"January 03, 22",110.76,10717700.0,1.84,1.57,0.0157
2022-01-04,119.95,121.98,119.66,121.43,16413100,121.02,"January 04, 22",112.78,16413100.0,1.48,1.23,0.0123
2022-01-05,122.24,123.84,122.07,122.22,15487100,122.71,"January 05, 22",113.51,15487100.0,-0.02,-0.01636126,-0.0001636126
2022-01-06,123.62,124.32,121.64,123.26,13318500,123.07,"January 06, 22",114.48,13318500.0,-0.36,-0.29122,-0.0029122
2022-01-07,123.55,125.54,122.95,125.03,14164600,124.51,"January 07, 22",116.12,14164600.0,1.48,1.2,0.012
2022-01-10,125.15,125.69,123.86,125.11,12626100,124.89,"January 10, 22",116.19,12626100.0,-0.04,-0.03196165,-0.0003196165
2022-01-11,125.86,128.0,124.83,127.97,14609000,126.93,"January 11, 22",118.85,14609000.0,2.11,1.68,0.0168
2022-01-12,127.99,128.43,126.47,127.33,12469200,127.41,"January 12, 22",118.26,12469200.0,-0.66,-0.51567,-0.0051567
2022-01-13,127.14,128.1,126.45,126.8,9691300,127.12,"January 13, 22",117.76,9691300.0,-0.34,-0.26742,-0.0026742
2022-01-14,126.76,129.2,126.76,128.96,13281000,128.31,"January 14, 22",119.77,13281000.0,2.2,1.74,0.0174
2022-01-18,129.69,130.0,127.87,129.38,12905500,129.08,"January 18, 22",120.16,12905500.0,-0.31,-0.23903,-0.0023903
2022-01-19,129.95,130.15,128.54,128.91,12064300,129.2,"January 19, 22",119.72,12064300.0,-1.04,-0.80031,-0.0080031
2022-01-20,128.27,130.86,127.88,128.45,11370400,129.06,"January 20, 22",119.3,11370400.0,0.18,0.14033,0.0014033
2022-01-21,127.76,128.4,126.23,126.91,13055700,127.18,"January 21, 22",117.87,13055700.0,-0.85,-0.66531,-0.0066531
2022-01-24,124.45,127.73,122.84,127.18,19513700,125.92,"January 24, 22",118.12,19513700.0,2.73,2.19,0.0219
2022-01-25,127.12,132.74,125.27,132.59,19984500,130.2,"January 25, 22",123.14,19984500.0,5.47,4.3,0.043
2022-01-26,132.9,134.71,131.59,132.69,17266500,133.0,"January 26, 22",123.23,17266500.0,-0.21,-0.15801,-0.0015801
2022-01-27,134.45,137.0,133.59,135.37,20654100,135.32,"January 27, 22",125.72,20654100.0,0.92,0.68427,0.0068427
2022-01-28,130.0,132.06,128.07,130.61,24817800,130.25,"January 28, 22",121.3,24817800.0,0.61,0.46923,0.0046923
2022-01-31,130.19,131.86,129.33,131.33,16401800,130.84,"January 31, 22",121.97,16401800.0,1.14,0.87564,0.0087564
2022-02-01,130.83,135.74,130.51,134.79,16169700,133.68,"February 01, 22",125.18,16169700.0,3.96,3.03,0.0303
2022-02-02,134.35,135.8,132.8,135.41,10906700,134.67,"February 02, 22",125.76,10906700.0,1.06,0.78898,0.0078898
2022-02-03,134.85,135.35,133.19,134.2,9447700,134.25,"February 03, 22",124.64,9447700.0,-0.65,-0.48202,-0.0048202
2022-02-04,135.01,137.0,135.01,135.88,13034700,135.96,"February 04, 22",126.2,13034700.0,0.87,0.6444,0.006444
2022-02-07,135.34,139.43,134.83,138.55,18422500,137.6,"February 07, 22",128.68,18422500.0,3.21,2.37,0.0237
2022-02-08,138.18,138.43,135.01,136.44,11021600,136.63,"February 08, 22",126.72,11021600.0,-1.74,-1.26,-0.0126
2022-02-09,136.72,138.34,136.1,137.79,10140800,137.41,"February 09, 22",127.97,10140800.0,1.07,0.78262,0.0078262
2022-02-10,137.56,138.79,135.39,136.04,11012700,136.74,"February 10, 22",126.35,11012700.0,-1.52,-1.1,-0.011
2022-02-11,136.86,139.44,136.28,138.81,12821200,138.18,"February 11, 22",128.92,12821200.0,1.95,1.42,0.0142
2022-02-14,137.94,138.05,135.05,136.67,15945000,136.59,"February 14, 22",126.93,15945000.0,-1.27,-0.92069,-0.0092069
2022-02-15,133.08,134.84,132.18,134.26,11746800,133.76,"February 15, 22",126.0,11746800.0,1.18,0.88668,0.0088668
2022-02-16,134.95,136.16,133.76,134.3,11348800,134.74,"February 16, 22",126.04,11348800.0,-0.65,-0.48166,-0.0048166
2022-02-17,134.17,134.58,132.45,133.61,10073900,133.55,"February 17, 22",125.39,10073900.0,-0.56,-0.41738,-0.0041738
2022-02-18,132.82,133.91,132.05,133.42,10691800,133.13,"February 18, 22",125.21,10691800.0,0.6,0.45174,0.0045174
2022-02-22,137.0,137.0,130.52,132.4,19428700,133.31,"February 22, 22",124.26,19428700.0,-4.6,-3.36,-0.0336
2022-02-23,132.93,136.08,132.56,135.55,16134200,134.73,"February 23, 22",127.21,16134200.0,2.62,1.97,0.0197
2022-02-24,137.93,138.23,131.72,134.85,22108900,134.93,"February 24, 22",126.56,22108900.0,-3.08,-2.23,-0.0223
2022-02-25,135.96,140.5,135.43,140.38,28028000,138.77,"February 25, 22",131.75,28028000.0,4.42,3.25,0.0325
2022-02-28,139.27,144.0,138.65,144.0,24394300,142.22,"February 28, 22",135.14,24394300.0,4.73,3.4,0.034
2022-03-01,145.01,149.96,144.7,149.72,31159900,148.13,"March 01, 22",140.51,31159900.0,4.71,3.25,0.0325
2022-03-02,150.2,155.75,150.05,154.14,31329500,153.31,"March 02, 22",144.66,31329500.0,3.94,2.62,0.0262
2022-03-03,152.26,157.12,151.75,156.22,22492900,155.03,"March 03, 22",146.61,22492900.0,3.96,2.6,0.026
2022-03-04,155.79,159.95,155.09,158.65,29034400,157.9,"March 04, 22",148.89,29034400.0,2.86,1.84,0.0184
2022-03-07,159.9,162.1,155.72,162.04,34824700,159.95,"March 07, 22",152.07,34824700.0,2.14,1.34,0.0134
2022-03-08,164.31,174.0,164.1,170.53,57231000,169.54,"March 08, 22",160.04,57231000.0,6.22,3.79,0.0379
2022-03-09,162.77,169.77,161.21,166.27,43430000,165.75,"March 09, 22",156.04,43430000.0,3.5,2.15,0.0215
2022-03-10,168.74,174.76,168.29,170.82,34913600,171.29,"March 10, 22",160.31,34913600.0,2.08,1.23,0.0123
2022-03-11,165.89,172.98,165.88,170.9,28423600,169.92,"March 11, 22",160.39,28423600.0,5.01,3.02,0.0302
2022-03-14,166.21,168.35,164.3,166.72,25156200,166.46,"March 14, 22",156.47,25156200.0,0.51,0.30684,0.0030684
2022-03-15,159.11,160.19,155.26,158.28,28534400,157.91,"March 15, 22",148.54,28534400.0,-0.83,-0.52165,-0.0052165
2022-03-16,158.79,160.5,156.21,157.71,22299700,158.14,"March 16, 22",148.01,22299700.0,-1.08,-0.68014,-0.0068014
2022-03-17,159.95,160.99,157.92,160.44,15750700,159.78,"March 17, 22",150.57,15750700.0,0.49,0.30635,0.0030635
2022-03-18,160.89,161.73,158.78,161.73,23214700,160.75,"March 18, 22",151.78,23214700.0,0.84,0.5221,0.005221
2022-03-21,163.02,165.58,162.72,164.64,13180600,164.31,"March 21, 22",154.51,13180600.0,1.62,0.99374,0.0099374
2022-03-22,163.69,165.26,162.58,164.09,11063900,163.98,"March 22, 22",154.0,11063900.0,0.4,0.24436,0.0024436
2022-03-23,166.0,167.35,164.94,165.86,10755000,166.05,"March 23, 22",155.66,10755000.0,-0.14,-0.08433735,-0.0008433735
2022-03-24,166.43,167.4,165.0,166.3,9024800,166.23,"March 24, 22",156.07,9024800.0,-0.13,-0.07811092,-0.0007811092
2022-03-25,165.22,169.69,165.16,169.31,10254700,168.05,"March 25, 22",158.9,10254700.0,4.09,2.48,0.0248
2022-03-28,165.9,166.63,165.13,166.35,9992000,166.04,"March 28, 22",156.12,9992000.0,0.45,0.27125,0.0027125
2022-03-29,163.51,164.48,160.5,164.32,15102600,163.1,"March 29, 22",154.21,15102600.0,0.81,0.49538,0.0049538
2022-03-30,165.24,166.35,163.66,165.48,9906000,165.16,"March 30, 22",155.3,9906000.0,0.24,0.14524,0.0014524
2022-03-31,163.47,166.16,162.72,162.83,10395900,163.9,"March 31, 22",152.81,10395900.0,-0.64,-0.39151,-0.0039151
2022-04-01,162.78,165.95,162.33,164.22,8795300,164.17,"April 01, 22",154.12,8795300.0,1.44,0.88463,0.0088463
2022-04-04,165.0,165.45,163.0,164.37,8718600,164.27,"April 04, 22",154.26,8718600.0,-0.63,-0.38182,-0.0038182
2022-04-05,165.03,167.72,163.1,163.36,9538200,164.73,"April 05, 22",153.31,9538200.0,-1.67,-1.01,-0.0101
2022-04-06,164.83,167.01,164.33,164.81,9269000,165.38,"April 06, 22",154.67,9269000.0,-0.02,-0.01213371,-0.0001213371
2022-04-07,165.1,167.7,163.42,167.1,8018400,166.07,"April 07, 22",156.82,8018400.0,2.0,1.21,0.0121
2022-04-08,167.05,171.1,167.02,169.93,10801200,169.35,"April 08, 22",159.48,10801200.0,2.88,1.72,0.0172
2022-04-11,168.57,168.78,164.91,165.56,10206100,166.42,"April 11, 22",155.38,10206100.0,-3.01,-1.79,-0.0179
2022-04-12,168.97,172.68,168.15,169.01,9528400,169.95,"April 12, 22",158.61,9528400.0,0.04,0.02367284,0.0002367284
2022-04-13,170.93,172.08,168.29,171.67,7330700,170.68,"April 13, 22",161.11,7330700.0,0.74,0.43293,0.0043293
2022-04-14,170.69,172.94,170.56,171.59,9421100,171.7,"April 14, 22",161.04,9421100.0,0.9,0.52727,0.0052727
2022-04-18,173.0,174.54,171.87,173.89,7639000,173.43,"April 18, 22",163.19,7639000.0,0.89,0.51445,0.0051445
2022-04-19,173.08,173.69,171.03,171.83,6970200,172.18,"April 19, 22",161.26,6970200.0,-1.25,-0.72221,-0.0072221
2022-04-20,171.62,173.58,171.46,172.53,7495000,172.52,"April 20, 22",161.92,7495000.0,0.91,0.53024,0.0053024
2022-04-21,171.74,172.44,163.83,164.58,14594800,166.95,"April 21, 22",154.46,14594800.0,-7.16,-4.17,-0.0417
2022-04-22,164.38,165.47,160.86,160.95,12160100,162.43,"April 22, 22",151.05,12160100.0,-3.43,-2.09,-0.0209
2022-04-25,155.73,158.36,151.36,157.49,15449800,155.74,"April 25, 22",147.8,15449800.0,1.76,1.13,0.0113
2022-04-26,158.82,160.37,156.39,156.53,9810600,157.76,"April 26, 22",146.9,9810600.0,-2.29,-1.44,-0.0144
2022-04-27,157.08,157.92,154.52,156.24,10396600,156.23,"April 27, 22",146.63,10396600.0,-0.84,-0.53476,-0.0053476
2022-04-28,157.45,163.0,154.93,161.79,9366400,159.91,"April 28, 22",151.84,9366400.0,4.34,2.76,0.0276
2022-04-29,161.28,162.44,156.29,156.67,14713200,158.47,"April 29, 22",147.03,14713200.0,-4.61,-2.86,-0.0286
2022-05-02,156.31,160.0,155.15,159.75,11559000,158.3,"May 02, 22",149.92,11559000.0,3.44,2.2,0.022
2022-05-03,159.57,163.43,159.26,162.49,8827200,161.73,"May 03, 22",152.5,8827200.0,2.92,1.83,0.0183
2022-05-04,164.97,167.89,163.47,167.59,9183200,166.32,"May 04, 22",157.28,9183200.0,2.62,1.59,0.0159
2022-05-05,169.26,169.5,162.65,166.26,9807600,166.14,"May 05, 22",156.03,9807600.0,-3.0,-1.77,-0.0177
